UserName,D0_total_time,D0_num_games,D0_num_sessions,D0_num_genres,D0_most_played_genre,D0_most_played_game,D0_first_activity_hour,D0_last_activity_hour,D1,D2,D3,D6
Suprerboy,29.3,7,3,1,7,4,13,13,1,1,1,0
Supriya,62.96666667,0,1,3,0,0,11,11,1,1,0,0
Suraj,80.25,15,10,3,15,10,19,19,0,1,1,0
Suresh26,27.66666667,6,3,4,2,10,22,22,0,1,1,0
Surjosky,58.86666667,15,0,6,7,18,22,22,0,0,1,1
Suru,26.66666667,7,4,6,7,2,21,21,0,1,1,1
Surya,40.33333333,12,3,8,12,4,21,21,0,0,1,1
Suryadev,34.68333333,8,2,6,8,2,12,12,1,0,0,1
Suryaji,101.3666667,8,0,9,8,13,11,11,1,0,0,1
Suryansh,33.75,3,3,4,3,9,13,13,1,1,1,0
Suryanshi,40.3,6,7,6,0,10,19,19,1,1,1,1
Suryavanshi,42.58333333,8,1,1,0,7,19,19,0,1,1,0
Suryaveer123,41.45,7,7,9,7,10,8,8,1,0,0,1
Sushant,55.05,4,2,9,4,12,19,19,1,0,1,1
Sutu,27.5,8,4,2,8,11,13,13,1,1,1,0
Suvam,28.05,7,3,1,7,7,23,23,0,1,1,0
Suvreen,110.5333333,15,10,9,15,17,11,11,1,0,0,1
Suyog,34.76666667,7,6,5,7,7,12,12,1,1,0,1
Suzan,37.28333333,4,5,5,4,9,15,15,1,1,1,0
Suzina,93.01666667,11,0,2,11,15,0,0,1,0,0,0
Svanik,29.3,9,5,4,6,3,13,13,1,1,0,1
Swagat,29.1,1,5,5,1,16,10,10,1,0,0,0
Swami,677.35,15,10,9,15,27,21,21,0,0,0,0
Swanik,39.5,10,5,9,3,4,22,22,1,0,1,1
Swapnil,34.83333333,1,2,5,1,17,23,23,0,1,1,0
Swapnodeep,30.48333333,6,4,9,4,2,21,21,1,0,1,1
Swara,53.06666667,3,1,9,3,12,15,15,1,0,1,1
Swaraj,367.5833333,9,10,9,9,31,18,18,1,0,0,0
Swarajroxxx,92.05,13,5,9,10,12,11,11,1,0,0,1
Swarali,29.83333333,7,4,0,0,3,0,0,1,1,0,0
Swarashi,158.2333333,15,10,7,2,8,13,13,1,0,0,1
SwaritPaliwal,27.86666667,2,5,7,1,14,14,14,1,0,1,1
Swarup15,28.88333333,9,4,2,9,1,21,21,0,1,1,0
Swastika,107.0833333,6,10,9,4,13,22,22,1,0,1,1
Swastikcp,29.76666667,5,3,1,5,9,22,22,0,1,1,0
Swastixz,175.9833333,12,10,2,12,14,19,19,0,1,1,0
Swayam,32.8,2,5,6,1,16,21,21,1,1,1,1
Swayam6060,29.1,7,5,6,0,4,1,1,1,0,0,1
Sweetheart,27.2,9,5,8,2,10,8,8,1,0,0,1
Sweetie,165.9666667,15,10,9,9,16,14,14,1,0,0,1
Sweety,27.91666667,8,2,6,6,5,16,16,1,0,1,1
Sweety9109,28.75,5,5,6,5,8,15,15,1,0,1,1
Swerapatni,75.21666667,2,10,9,2,5,19,19,1,0,1,1
Swiftieswahi,29.38333333,4,0,4,4,7,15,15,1,1,1,0
Syed,75.86666667,6,10,9,3,2,1,1,1,0,0,1
Sysha,28.13333333,8,3,2,8,2,16,16,0,1,1,0
Systemm,34.2,1,4,7,0,22,9,9,1,0,0,1
Systumm,48.76666667,5,4,9,5,14,19,19,1,0,1,1
TAHA,31.68333333,6,0,6,0,8,23,23,0,0,1,1
TAMANPREET,28.11666667,2,2,0,0,2,20,20,0,1,1,0
TANAYA,47.68333333,6,3,2,0,2,20,20,0,1,1,0
TANZIL,44.16666667,9,0,9,2,2,21,21,0,0,1,1
TARUN,45.48333333,5,3,9,5,5,13,13,1,0,0,1
TASMAI,27.33333333,8,2,7,8,2,22,22,0,0,1,1
TEJAS926,52.2,2,1,3,2,22,1,1,1,0,0,0
TERROR,49.83333333,8,8,9,1,10,9,9,1,0,0,1
TNGMINATO,30.51666667,4,4,8,2,0,23,23,1,0,1,1
TNGMINATO04,37.86666667,5,5,7,1,2,22,22,1,0,1,1
TTwale,29.03333333,8,0,7,0,11,17,17,1,0,1,1
TaaniJain,28.7,7,4,5,7,2,0,0,1,0,0,1
Taarussh,37.05,10,5,9,10,5,0,0,1,0,0,1
Tabo,33.05,2,1,1,2,18,16,16,0,1,1,0
Taekook,82.73333333,15,10,8,13,6,20,20,1,1,1,1
Taeshika,27.75,8,0,1,8,11,16,16,0,1,1,0
Taher,30.96666667,2,3,1,2,14,20,20,0,1,1,0
Tahiya,26.61666667,6,2,0,0,0,17,17,0,1,1,0
Taibah,42.11666667,7,6,2,7,9,18,18,0,1,1,0
Taksh,43.05,2,3,9,2,1,12,12,1,0,0,1
Takshil,53.6,3,8,0,0,16,19,19,0,1,1,0
Takshthepro18,29.85,8,2,3,5,6,12,12,1,1,0,0
Takshvi,33.51666667,9,4,6,8,2,11,11,1,0,0,1
Taku,71.23333333,3,2,9,3,3,16,16,1,0,1,1
Talented2344,34.16666667,2,1,1,2,7,14,14,0,1,1,0
Tamanna,36.93333333,1,1,2,1,14,18,18,0,1,1,0
Tammo,32.51666667,5,4,5,5,1,11,11,1,0,0,1
Tamu,27.18333333,7,1,1,7,6,12,12,1,1,0,0
Tanav,94.73333333,1,2,9,0,62,0,0,1,0,0,1
TanavVerma,29.2,1,2,8,1,17,18,18,1,0,1,1
Tanay,27.5,7,1,7,7,4,22,22,0,0,1,1
Tandon,37.68333333,5,6,1,5,8,14,14,1,1,1,0
Tani,124.7,15,9,9,14,0,23,23,1,0,1,1
Taniah26jan,38.41666667,5,0,9,4,3,22,22,0,0,1,1
Tanish,26.95,1,1,2,1,10,16,16,0,1,1,0
Tanisha,44.03333333,6,1,9,6,8,21,21,1,0,1,1
Tanisharai,34.55,7,1,6,7,1,9,9,1,0,0,1
Tanishi,41.05,12,5,6,5,10,19,19,1,1,1,1
Tanishk,213.2,15,10,0,0,15,17,17,0,1,0,0
Tanishka,43.13333333,1,4,5,1,10,17,17,1,1,1,0
Tanishlegend,28.43333333,2,0,3,2,14,21,21,0,1,1,0
Tanishq,57.48333333,6,9,0,0,13,13,13,1,1,1,0
Tanishqsingh,36.03333333,4,5,1,3,2,14,14,1,1,1,0
Taniya,485.0333333,15,10,9,15,43,8,8,1,0,0,0
Tanmai,34.23333333,11,1,3,11,12,12,12,1,1,0,0
Tanmay,72.2,15,2,9,1,9,13,13,1,0,0,1
Tanmoy143,37.38333333,11,2,7,3,10,9,9,1,0,0,1
Tannu,34.83333333,3,5,3,3,10,19,19,1,1,1,0
Tanu,30.56666667,9,5,8,9,0,21,21,1,0,1,1
TanuYug,27.55,6,1,5,6,7,16,16,1,0,1,1
Tanuj,30.66666667,5,4,5,5,5,14,14,1,1,1,1
Tanush,63.56666667,13,6,9,13,7,9,9,1,0,0,1
Tanusha,38,11,3,5,4,11,16,16,1,1,1,1
Tanuvanshu123,264.35,15,10,9,15,3,9,9,1,0,0,0
Tanvee1234,60.56666667,10,7,5,10,7,12,12,1,1,0,1
Tanveer,39.11666667,6,0,3,6,11,14,14,0,1,1,0
Tanvi,31.9,10,0,8,4,3,20,20,0,0,1,1
TanviB,29.25,6,1,4,3,1,16,16,0,1,1,0
Tanviahir,29.91666667,2,4,7,2,15,21,21,1,0,1,1
Tanvisha,45.23333333,14,7,0,0,16,19,19,0,1,1,0
Tanvitjjhamb,66.95,15,2,9,8,9,22,22,0,0,1,1
Tanya,46.85,14,0,2,14,11,0,0,1,1,0,0
Tanzila,30.83333333,7,4,3,7,8,14,14,1,1,1,0
Tapaswani,26.68333333,4,2,4,2,2,20,20,0,1,1,0
TappuXD,29.18333333,8,4,4,7,3,12,12,1,1,0,0
Taraksh,31.76666667,8,4,7,8,6,20,20,1,0,1,1
Taran,34.91666667,1,2,0,0,4,22,22,0,1,1,0
Tarandeep,31.33333333,7,3,4,7,1,14,14,1,1,1,0
Tarash,83.68333333,11,10,9,6,1,7,7,1,0,0,1
Tarence2,46.16666667,13,5,6,8,11,22,22,0,1,1,1
Tarsh,34.11666667,6,4,4,4,4,20,20,0,1,1,0
Tasha001,31.96666667,3,0,4,1,0,14,14,1,0,1,0
Tashisangwan,73.91666667,7,10,3,7,3,8,8,1,1,0,0
Tashu,55,10,1,8,10,5,22,22,0,0,1,1
Tasmiya,55.56666667,13,0,1,0,13,23,23,0,1,1,0
Tavishi,312.2666667,15,10,9,15,32,12,12,1,0,0,0
Tayo,31.95,7,3,2,7,2,23,23,0,1,1,0
Tazmeen,141.1666667,15,10,9,15,18,11,11,1,0,0,1
Tazzzzzzzzzzzzzeen,75.96666667,10,10,0,0,14,0,0,1,1,0,0
Tbrkf,46.28333333,4,3,9,4,13,15,15,1,0,1,1
Teacher,26.96666667,4,2,5,4,1,14,14,1,0,1,1
Techno,27.08333333,4,5,5,4,10,19,19,1,1,1,1
Technogamer,28.63333333,2,3,4,2,8,14,14,1,1,1,0
Technogamers,37.15,6,4,2,6,2,10,10,1,1,0,0
Technogamerz,30.83333333,5,0,3,5,6,16,16,0,1,1,0
Techpro,41.6,11,6,3,9,13,19,19,0,1,1,0
TecoFog,45.75,8,6,9,6,10,16,16,1,0,1,1
Teja,45.86666667,14,2,9,8,10,20,20,0,0,1,1
Tejadpn,31.73333333,7,4,5,4,9,9,9,1,0,0,1
Tejal,33.76666667,11,2,7,3,12,20,20,0,0,1,1
Tejas,38.31666667,5,5,7,5,10,22,22,1,0,1,1
Tejas2011we,438.4333333,15,10,9,14,43,4,4,1,0,0,0
Tejasvpro,48.41666667,13,3,6,13,16,22,22,0,1,1,1
Teju,27.48333333,0,3,7,0,0,16,16,1,0,1,1
Temy,27.81666667,2,4,0,0,14,19,19,0,1,1,0
Terbear,51.28333333,14,0,9,3,9,21,21,0,0,1,1
Terra,30.16666667,2,1,1,2,3,18,18,0,1,1,0
Terra657890,170.1666667,0,10,9,0,0,8,8,1,0,0,0
TerraficAnwita,28.65,5,0,2,5,3,16,16,0,1,1,0
Terralover,29.15,3,1,0,0,8,17,17,0,1,1,0
Terraprogirl,27.3,1,2,2,1,26,22,22,0,1,1,0
Terrifyingplayer,30.25,9,0,9,6,0,0,0,1,0,0,1
Tffghhjjj,31.25,4,3,3,1,2,12,12,1,1,1,0
Thala,169.45,15,7,9,3,15,14,14,1,0,0,1
Thank,33.93333333,9,0,9,9,0,19,19,1,0,1,1
Thankyou123,41.5,3,6,8,3,6,0,0,1,0,0,1
ThanosJha,27.83333333,8,1,7,8,11,15,15,1,0,1,1
Thanu,27.03333333,2,4,7,2,15,18,18,1,0,1,1
Tharini,54.35,3,0,2,3,17,20,20,0,1,1,0
Thasmai,67.53333333,10,10,9,6,4,22,22,1,0,1,1
TheBest,29.53333333,2,5,0,0,1,18,18,0,1,1,0
TheDaringguy,27.5,8,2,8,1,3,15,15,1,0,0,1
TheLK,32.48333333,4,2,5,4,7,10,10,1,0,0,0
TheUnion,32.3,10,2,9,7,13,15,15,1,0,0,1
TheWizard,73.85,9,4,9,9,12,15,15,1,0,0,1
Thea,34.91666667,7,0,8,0,0,21,21,0,0,1,1
Thefire700,31.28333333,8,6,4,8,3,22,22,0,1,1,0
Thefriends,27.05,2,0,4,2,8,13,13,1,0,1,0
Thegamer,37.16666667,6,0,9,5,8,16,16,1,0,1,1
Thegoddhoni,166.6666667,15,10,9,15,18,11,11,1,0,0,1
Theoverallwinner1,28.16666667,7,3,7,7,7,20,20,1,0,1,1
Theprogamer,596.2333333,13,10,9,13,55,14,14,1,0,0,0
Theuniversalboss,35.33333333,7,2,8,0,0,18,18,1,0,1,1
Thhftyffssujxffghjjjggghjhggghhhgfffggfvvvvvbbbbbbbbbbbjkuuyyhhj,29.55,8,5,8,3,5,9,9,1,0,0,1
Thiyaan,40.1,5,0,8,3,6,20,20,0,0,1,1
Thrina,39.48333333,7,7,5,7,0,12,12,1,1,0,1
Thunderbolt79,27.43333333,1,0,2,0,2,16,16,0,1,1,0
Tia123,28.7,3,4,3,3,1,7,7,1,1,0,0
Tia1234,43.85,6,0,9,2,2,7,7,1,0,0,1
Tiaa,54.73333333,9,10,9,1,10,21,21,1,0,1,1
Tiara,52.41666667,1,1,9,1,50,10,10,1,0,0,1
Tieasha,28.86666667,8,4,1,8,8,12,12,1,1,0,0
Tiger,157.35,15,10,9,5,22,16,16,1,0,0,1
Tigerkitty,27.31666667,0,1,6,0,0,11,11,1,0,0,1
Tina,28.28333333,9,3,6,5,0,18,18,1,0,1,1
Tirieriryii,34.71666667,4,5,3,4,10,16,16,1,1,1,0
Tirth,28.3,4,3,1,4,6,9,9,1,1,0,0
Tisha,514.9,15,10,9,15,0,10,10,1,0,0,0
Tishvam,28.33333333,3,4,1,3,6,12,12,1,1,1,0
Tishya,162.0166667,14,5,9,14,9,6,6,1,0,0,1
Titooo,28.95,7,3,3,4,1,20,20,0,1,1,0
Tiya,41.73333333,8,1,8,8,9,14,14,1,0,0,1
Tohid99,64.18333333,13,10,9,13,15,23,23,1,0,1,1
Tom123,48.38333333,7,2,2,0,1,12,12,1,1,0,0
Tommy,29.71666667,9,5,7,0,5,10,10,1,0,0,1
Tommy18,99.1,15,10,0,0,17,15,15,0,1,1,0
Tonaldofx,36.68333333,8,6,9,8,5,22,22,1,0,1,1
Tonystark,34.88333333,9,1,2,8,0,20,20,0,1,1,0
Topley,38.38333333,9,1,5,6,11,14,14,1,0,0,1
Toshika,75.18333333,1,10,2,0,75,12,12,1,1,1,0
Totalfun15,27.5,0,4,5,0,0,14,14,1,0,1,0
Totalgaming,27.51666667,9,5,3,8,2,19,19,0,1,1,0
Toxicboy,39.55,10,7,5,4,1,21,21,0,1,1,1
Travia,57.51666667,5,0,2,5,14,22,22,0,1,1,0
Trayee,30.31666667,0,3,9,0,0,19,19,1,0,1,1
Trinabh,150.7166667,15,10,6,15,17,23,23,0,1,1,0
Tripti,43.03333333,11,0,6,10,1,20,20,0,0,1,1
Trisha,27.31666667,1,2,3,1,13,16,16,1,1,1,0
Trisha21,48.25,3,0,9,0,1,0,0,1,0,0,1
TrishaOp,97.58333333,15,10,9,15,20,14,14,1,0,0,1
Trishu,32.48333333,10,3,7,5,8,14,14,1,0,0,1
Tristy,27.48333333,8,1,2,4,3,21,21,0,1,1,0
Trupti,33.88333333,2,6,5,2,15,16,16,1,1,1,0
Trushaparmar,29.21666667,5,1,5,0,8,16,16,1,0,1,1
Tttttt,27.56666667,0,1,1,0,0,13,13,1,1,1,0
Tuboi,34.48333333,5,6,1,5,3,13,13,1,1,1,0
Tufel,29.96666667,5,1,0,0,4,23,23,0,1,1,0
Tukku,51.98333333,6,8,3,6,3,0,0,1,1,0,0
Tulip,46.18333333,6,7,4,2,4,11,11,1,1,0,0
Turvash,107.9166667,0,10,9,0,0,10,10,1,0,0,1
Turvi,52.98333333,13,6,9,11,11,17,17,1,0,0,1
Tushalivansg,32.28333333,9,3,4,9,0,13,13,1,1,0,0
Tushar,27.21666667,1,3,4,1,17,23,23,0,1,1,0
Tushita,27.56666667,8,1,7,0,7,18,18,1,0,1,1
Tutu,55.53333333,6,1,9,6,0,13,13,1,0,0,1
Tvsivi,31.58333333,1,2,3,1,1,22,22,0,1,1,0
Tweety,91.7,1,3,9,1,34,11,11,1,0,0,1
Twinkle,38.56666667,8,6,9,6,8,18,18,1,0,1,1
Twinssisters,28.31666667,7,2,0,0,4,18,18,0,1,1,0
Twisha,58.63333333,2,10,9,1,20,19,19,1,0,1,1
Tyagi777,40.36666667,1,1,4,1,1,8,8,1,0,0,0
Tyuh,26.8,8,2,6,8,7,21,21,0,1,1,1
Tyyyyyuubhtdg3qghgs6iommm,61.03333333,15,7,9,9,0,16,16,1,0,0,1
UNIQUE,27.78333333,0,4,1,0,0,14,14,1,1,1,0
USRWEHZP,37.55,9,0,1,9,11,16,16,0,1,1,0
Ubed,35.68333333,8,5,2,8,4,22,22,0,1,1,0
UdaiMann,78.4,2,2,9,2,16,23,23,1,0,1,1
Uday,42.35,2,1,1,2,0,21,21,0,1,1,0
Udayhasini,46.86666667,8,8,9,1,12,13,13,1,0,0,1
Udhav,26.65,2,4,3,2,13,23,23,0,1,1,0
Udhavgarg,31.23333333,7,3,2,7,0,13,13,1,1,1,0
Ueheeh,39.11666667,0,5,8,0,0,12,12,1,0,1,1
Ujjwal,49.65,12,4,9,1,10,6,6,1,0,0,1
Ujjwalchaurasia,81.78333333,15,10,9,10,9,19,19,1,0,1,1
Ujwal,77.88333333,15,6,9,11,19,6,6,1,0,0,1
Ulsjdjv,66.63333333,15,2,9,13,15,10,10,1,0,0,1
Umaimah4158,117.9,15,10,9,15,21,17,17,1,0,0,1
Umair,39.81666667,2,4,4,2,5,18,18,1,1,1,0
Umang,27.83333333,3,1,0,0,6,23,23,0,1,1,0
Umar1789,37.6,2,5,9,2,7,14,14,1,0,1,1
Umesh,41.31666667,6,6,9,2,7,11,11,1,0,0,1
Umika,35.76666667,1,7,8,0,11,18,18,1,0,1,1
Ummulkhair,36.33333333,7,6,1,7,4,10,10,1,1,0,0
Unbeateboz,28.2,3,0,2,3,4,17,17,0,1,1,0
Unbound,29.75,8,0,8,8,3,23,23,0,0,1,1
Unequalvarition115,45.48333333,1,0,3,1,45,9,9,1,0,0,0
Unicorn,28.08333333,0,0,3,0,0,9,9,1,0,0,0
UnicornGirl,32.36666667,6,3,2,6,10,12,12,1,1,0,0
Unicorns,35.98333333,4,3,6,4,5,12,12,1,0,0,1
Unistorm13,46.01666667,14,8,9,7,0,11,11,1,0,0,1
UniverFInder,45.95,12,0,9,12,4,22,22,0,0,1,1
Unknown,43.96666667,2,4,4,2,19,14,14,1,1,1,0
Unnati,29.23333333,4,1,1,4,5,16,16,0,1,1,0
Unnatijais,33.66666667,6,5,2,5,7,14,14,1,1,1,0
Upasna,91.88333333,13,3,9,13,3,15,15,1,0,0,1
Urdeath,28.33333333,6,0,5,1,7,17,17,0,0,1,1
Urju,31.36666667,4,2,7,3,6,20,20,1,0,1,1
Urmi,50.55,12,0,9,12,10,16,16,1,0,0,1
Urvi,38.3,9,4,7,9,1,13,13,1,0,0,1
User,126.1,0,10,9,0,0,21,21,1,0,1,1
User01,63.48333333,14,0,9,2,6,0,0,1,0,0,1
UserX,28.28333333,3,1,0,0,0,19,19,0,1,1,0
Username82,26.9,7,1,6,7,2,20,20,0,0,1,1
UstadGaming3YT,33.66666667,7,5,5,1,7,13,13,1,1,0,1
Ustat,49.68333333,0,0,0,0,0,16,16,0,1,1,0
Utkarsh,57.63333333,5,6,0,0,15,22,22,0,1,1,0
Utsav,72.33333333,6,3,9,6,14,11,11,1,0,0,1
Utsavi,38.61666667,4,2,7,4,7,17,17,1,0,1,1
Uttugod,56.53333333,9,0,9,9,0,14,14,1,0,0,1
Uuuhh,55.73333333,14,8,9,4,6,18,18,1,0,1,1
Uxhxjvzbcsry12697309,27.35,7,0,5,0,3,13,13,1,0,0,1
Uyggy,33.3,4,2,0,0,5,11,11,1,1,1,0
Uzair,33.4,1,3,9,1,3,17,17,1,0,1,1
Uzma,44.4,2,8,0,0,17,14,14,1,1,1,0
Uzyhdhdiwod,29.5,6,2,5,1,9,12,12,1,0,0,1
VA9i6HA,26.88333333,1,4,7,1,11,16,16,1,0,1,1
VANSHGULIA,32.43333333,3,1,2,3,1,21,21,0,1,1,0
VANSHJOSHI,32.23333333,8,2,8,3,1,14,14,1,0,0,1
VANSHcr7,28,8,2,4,8,1,20,20,0,1,1,0
VARTIKA,64.81666667,14,5,1,14,3,19,19,0,1,1,0
VENOM,27.51666667,6,4,3,1,5,15,15,1,1,1,0
VIHUUU,27.68333333,3,5,5,3,12,13,13,1,1,1,0
VINU,106.1166667,15,8,9,15,0,5,5,1,0,0,1
VISHWA,48.33333333,10,3,2,2,0,12,12,1,1,0,0
VKYADAV,28.16666667,0,2,5,0,0,9,9,1,0,0,0
VYAAN,56.98333333,4,7,3,4,0,11,11,1,1,0,0
VYAN,31.86666667,2,3,3,2,13,11,11,1,1,1,0
Vaachi,27.7,1,5,5,1,18,12,12,1,0,1,0
Vaani,36.31666667,3,3,9,3,6,17,17,1,0,1,1
Vaanika,45.3,3,1,8,3,14,12,12,1,0,0,1
Vaanya,27.4,7,4,1,7,3,11,11,1,1,0,0
Vachi,405.25,15,9,9,4,32,11,11,1,0,0,0
Vadu,32.43333333,8,0,8,8,11,22,22,0,0,1,1
Vaibhav,27.8,1,3,6,1,2,13,13,1,0,1,1
Vaidehi,31.1,4,3,1,0,7,20,20,0,1,1,0
Vaidehisadani,45.06666667,3,5,9,0,10,11,11,1,0,0,1
Vaidhavi,99.73333333,15,9,9,15,12,22,22,1,0,1,1
Vaidik,35.81666667,8,2,4,6,9,10,10,1,1,0,0
Vaidu,49.81666667,15,4,9,1,4,23,23,0,0,1,1
Vaishal,181.2666667,13,10,0,0,23,0,0,1,1,0,0
Vaishali,29.4,9,1,6,7,3,16,16,1,0,1,1
Vaishnav,35.55,2,0,9,0,1,22,22,1,0,1,1
Vaishnavi,38.9,10,4,1,10,6,11,11,1,1,0,0
Vaishu,28.45,5,3,6,5,4,14,14,1,0,1,1
Vala,28.48333333,2,0,8,1,6,23,23,0,0,1,1
VamilyRudra24,249.4833333,15,10,9,15,4,13,13,1,0,0,0
VanSun,60.13333333,3,6,9,3,9,22,22,1,0,1,1
Vandana,28.1,0,3,6,0,0,14,14,1,0,1,1
Vandika,126.85,9,6,9,9,14,21,21,1,0,1,1
Vandit555,43.65,4,7,9,4,7,21,21,1,0,1,1
Vandu,36.18333333,4,3,4,4,3,17,17,1,1,1,0
Vani,28,1,3,2,1,16,18,18,0,1,1,0
Vania,35.88333333,7,3,4,7,1,15,15,1,1,1,0
Vanmav,27.5,2,3,3,2,14,15,15,1,1,1,0
Vansh,39.63333333,10,3,9,10,12,13,13,1,0,0,1
Vansh6120,29.01666667,6,3,7,1,3,14,14,1,0,1,1
Vansh7,296.2,15,2,9,15,4,18,18,0,0,0,0
Vansh9,60.93333333,0,4,5,0,0,23,23,0,1,1,0
Vanshika,37.2,0,4,1,0,0,11,11,1,1,1,0
Vanshika0023,48.55,7,5,6,7,9,22,22,0,1,1,1
Vanshjap,33.35,4,3,5,4,9,11,11,1,0,0,0
Vanshkatiya,33.63333333,2,0,4,2,10,9,9,1,0,0,0
Vanshking,29.98333333,0,3,6,0,0,14,14,1,0,1,1
Vanshlakhani299,28.21666667,8,5,2,2,5,16,16,1,1,1,0
VanshorRayan,33.76666667,7,4,9,7,2,14,14,1,0,0,1
Vanshsoni,47.98333333,4,3,0,0,3,12,12,1,1,1,0
Vanshu,26.95,6,2,1,6,5,11,11,1,1,0,0
Vansika,26.76666667,7,1,2,1,0,23,23,0,1,1,0
Vanu,161.4,1,2,5,0,18,13,13,1,0,0,0
Vanya,64.4,5,6,9,5,7,22,22,1,0,1,1
Vanyagamer,30.48333333,9,0,0,0,1,11,11,0,1,0,0
Varda,66.41666667,1,0,8,1,49,16,16,1,0,1,1
Vardaan,79.55,8,5,9,0,2,19,19,1,0,1,1
Varish,42.96666667,3,0,9,3,2,14,14,1,0,0,1
Varleen,40.3,1,7,9,1,10,13,13,1,0,1,1
Varnika,36.56666667,0,3,2,0,0,15,15,1,1,1,0
Varsha,31.45,9,3,0,0,6,9,9,1,1,0,0
VarshaSharma,88.51666667,15,10,9,13,2,17,17,1,0,0,1
Varshit,31,3,5,7,3,5,15,15,1,0,1,1
Varu,26.86666667,0,3,1,0,0,17,17,0,1,1,0
Varun,32.28333333,3,0,7,3,2,7,7,1,0,0,1
Vashu,46.61666667,10,3,0,0,12,13,13,0,1,0,0
Vasu,37.56666667,2,5,6,2,11,16,16,1,0,1,1
VasuKhetan,26.85,5,0,0,0,4,22,22,0,1,1,0
VasuSaraogi10,170.1833333,2,6,9,0,60,16,16,1,0,1,0
Vatsala12345,113.2666667,15,1,0,0,8,21,21,0,1,1,0
Vdvbnhcn,40.76666667,6,2,1,6,2,15,15,0,1,1,0
Ved27264,71.33333333,6,1,9,6,5,9,9,1,0,0,1
Vedang,50.71666667,4,5,6,4,12,14,14,1,0,1,1
Vedansh,46.93333333,5,9,1,5,0,21,21,0,1,1,0
Vedant,28.15,6,0,8,6,5,22,22,0,0,1,1
Vedant2015,28.78333333,1,1,2,1,17,22,22,0,1,1,0
Vedantop,28.63333333,8,3,0,0,1,17,17,0,1,1,0
Vedop,32.21666667,8,1,3,8,3,22,22,0,1,1,0
Veeha,31.73333333,5,3,1,5,2,18,18,0,1,1,0
Veer,64.25,2,10,9,1,2,22,22,1,0,1,1
VeerCR7,37.03333333,6,3,9,1,8,13,13,1,0,0,1
VeerSarda,98.96666667,17,10,9,8,16,21,21,1,0,1,1
Veera,28.36666667,0,5,1,0,0,9,9,1,1,1,0
Veeryan,379.4833333,22,7,9,22,10,15,15,0,0,0,0
Veronika,70.31666667,20,3,1,20,3,9,9,0,1,0,0
Vfvhh,40.43333333,5,5,3,2,6,16,16,1,1,1,0
Vgjfhj,32.26666667,1,4,3,1,32,17,17,1,1,1,0
Vhrguhjji,357.3166667,81,10,9,46,54,20,20,0,1,0,1
Vi27,35.68333333,1,4,2,1,30,13,13,1,1,1,0
Viaan,40.01666667,9,2,9,7,7,22,22,0,0,1,1
Viaan1234,107.05,4,10,4,4,14,20,20,1,1,1,0
Viaanultrapro,28.81666667,9,4,4,9,3,23,23,0,1,1,1
Viara,42.9,3,2,9,3,1,17,17,1,0,1,1
Vibhor,89.33333333,26,9,7,11,9,13,13,1,1,0,1
Vibhu,51.5,14,2,9,13,10,11,11,1,0,0,1
Vibhuti,30.26666667,0,0,2,0,0,21,21,0,1,1,0
Vibi1234,36.1,10,0,4,3,2,22,22,0,1,1,1
Vibuddh,44.9,2,3,7,2,22,0,0,1,0,0,1
Vicky1630,29.38333333,0,1,3,0,0,18,18,0,1,1,0
Vidhan,76.95,13,6,9,13,6,14,14,1,0,0,1
Vidhi,89.61666667,27,10,9,5,3,18,18,1,0,0,1
VidhiHarshit,44.91666667,3,5,4,0,8,21,21,0,1,1,0
VidhiVeeva,26.66666667,0,3,4,0,0,10,10,1,0,0,0
Vidhika,26.8,1,0,5,1,9,14,14,1,0,1,0
Vidhikourav,31.01666667,6,3,4,6,9,14,14,1,1,1,0
Vidhita,89.56666667,7,10,7,7,12,16,16,1,0,1,1
Vidisha,26.6,1,1,2,1,10,15,15,1,1,1,0
Viditthegod,41.13333333,9,0,0,0,3,21,21,0,1,1,0
Vidushi,83.15,0,5,9,0,0,19,19,1,0,1,1
Vidya,28.13333333,2,1,0,0,1,11,11,1,1,1,0
Vighnesh,50.05,2,8,3,2,5,21,21,1,1,1,0
Vignesh,30.7,2,2,9,2,1,13,13,1,0,0,1
Vihaan,83.65,23,1,9,23,12,8,8,1,0,0,1
Vihaan1562,112.0333333,29,10,0,0,8,22,22,0,1,1,0
Vihaan7676,49.7,12,9,9,3,1,23,23,1,0,1,1
VihaanCR7,30.16666667,9,4,8,9,2,23,23,0,0,1,1
Vihaankapoor,34.88333333,6,2,9,6,2,22,22,1,0,1,1
Vihaanog2234,27.88333333,1,0,8,1,4,15,15,1,0,1,1
Vihanmeshwa,31.68333333,2,0,8,2,17,19,19,1,0,1,1
Vihu,32.01666667,1,4,6,1,11,13,13,1,0,1,1
Vijay,42.95,11,2,0,0,11,17,17,0,1,1,0
Vijet,38.25,10,3,2,10,9,10,10,1,1,0,0
Viki,311.1,5,10,9,5,51,19,19,1,0,0,0
Vikram,29.61666667,9,1,2,9,10,1,1,1,1,0,0
Vikranth,32.85,1,1,9,1,20,14,14,1,0,1,1
Vinay,41.26666667,3,6,2,3,0,22,22,0,1,1,0
Vinayakpandit,29.78333333,4,3,3,2,4,12,12,1,1,1,0
Vinitacharan,29.5,6,4,0,0,1,17,17,0,1,1,0
Vinod,197.4666667,11,10,6,11,16,12,12,1,0,0,0
